taz_id,node_id,was_20260722_candidate,candidate_best_rank,candidate_max_density,candidate_sector_count,major_level,outside_len_ft
1722,114867,False,,,,4.0,84.76596837846199
1724,109746,False,,,,4.0,0.0
1725,108624,False,,,,3.0,0.0
1728,116082,False,,,,4.0,0.0
1729,997781,True,4.0,0.011740581865205105,4.0,4.0,0.0
1740,112263,True,4.0,0.006666951631013788,1.0,4.0,0.0
1740,601252,False,,,,4.0,7.226151138338921
1741,24129,False,,,,4.0,874.78826792379
1742,111099,False,,,,4.0,10.405168416408978
1746,112560,False,,,,4.0,41.62061358746785
1746,115696,False,,,,4.0,2763.1882253076574
1747,115639,False,,,,4.0,245.14243891964682
1748,1071370,False,,,,4.0,5.856732385019986
1749,1141894,False,,,,4.0,6.306602494781466
1750,113994,False,,,,4.0,6.125043324384645
1751,113876,False,,,,4.0,8.117198923147019
1762,80365,False,,,,4.0,926.4526229335031
1762,80468,True,9.0,0.0055590016769481694,1.0,4.0,2.1891108753309365
1762,1000791,False,,,,4.0,14.988174639584305
1763,80900,False,,,,4.0,2.741558651137691
1764,80348,False,,,,4.0,0.0
1764,112763,False,,,,4.0,4605.6733896121295
1773,112924,False,,,,3.0,14.695975655049981
1773,113010,False,,,,4.0,0.0
1773,552338,False,,,,4.0,1.63760655969597
1774,112688,False,,,,3.0,12.923081452054388
1779,78892,False,,,,4.0,0.0
1784,80932,False,,,,4.0,0.0
1796,110019,False,,,,3.0,99.56916760387817
1797,109184,True,4.0,0.00617323382284217,1.0,4.0,12.760914782009783
1798,109662,False,,,,4.0,0.0
1798,550363,True,4.0,0.005311688758403754,1.0,4.0,0.0
1799,107275,False,,,,4.0,4.259129185709727
1799,109255,False,,,,4.0,0.0
1800,109186,False,,,,4.0,3.5434709779988562
1800,109325,True,7.0,0.005368160248783484,2.0,4.0,13.239495906050585
1801,108036,False,,,,4.0,0.0
1801,108052,False,,,,4.0,0.0
1802,107909,True,8.0,0.004461012435414863,1.0,4.0,7.2515851154090525
1802,108790,False,,,,4.0,0.0
1802,108798,False,,,,4.0,0.0
1803,536999,True,8.0,0.004472615761725093,1.0,4.0,0.0
1804,536872,True,8.0,0.00432136100090679,2.0,4.0,5.890181636289929
1805,107984,False,,,,4.0,0.0
1805,108562,False,,,,4.0,0.0
1805,109593,False,,,,4.0,0.0
1806,105675,False,,,,3.0,0.0
1806,108162,False,,,,4.0,7.081092710230699
1807,108226,False,,,,4.0,431.1608529653288
1808,1031783,False,,,,4.0,0.0
1813,109564,False,,,,3.0,0.0
1813,119807,False,,,,3.0,3.3604283802946107
1814,120132,False,,,,4.0,0.0
1815,110016,False,,,,3.0,53.23629365200091
1816,120314,False,,,,4.0,0.0
1832,69759,False,,,,3.0,0.0
1832,69859,False,,,,4.0,2819.8119158391387
1832,1340273,False,,,,3.0,0.0
1833,69780,False,,,,3.0,6.890887531126789
1833,69909,False,,,,4.0,34.436373144292155
1833,559416,False,,,,4.0,0.0
1834,102939,False,,,,3.0,0.0
1835,103361,True,5.0,0.007656401043002745,1.0,4.0,11.242565171640642
1836,102184,False,,,,4.0,0.0
1861,136278,False,,,,3.0,13.078564594342057
1861,136368,False,,,,4.0,6.57969293405741
1861,597582,False,,,,4.0,89.61756456055289
1862,135739,False,,,,3.0,0.0
1869,163777,False,,,,3.0,1998.1026278817812
1869,164331,False,,,,3.0,10.894826270681557
1870,164242,False,,,,3.0,0.0
1870,164272,False,,,,3.0,0.0
1872,735067,False,,,,4.0,13.537974075423291
1892,543425,True,8.0,0.0037206812456174946,1.0,4.0,0.0
1892,558756,False,,,,4.0,1831.7082641006043
1892,961431,False,,,,4.0,0.0
1893,137765,False,,,,4.0,33.69630727924755
1893,427195,False,,,,4.0,52.47412501727177
1895,600702,False,,,,3.0,5.913811914258662
1895,913373,False,,,,3.0,0.0
1896,141516,False,,,,4.0,765.2053257627065
1900,141939,True,2.0,0.0023636668424934825,7.0,4.0,4.3445675896296265
1902,135815,True,9.0,0.003126493065624898,1.0,4.0,10.144984524321714
1903,135767,False,,,,3.0,0.0
1903,135929,False,,,,4.0,0.0
1906,313438,False,,,,4.0,9.36292135370539
1906,313671,False,,,,4.0,0.0
1907,147294,False,,,,4.0,0.0
1934,264309,False,,,,4.0,0.0
1934,264636,False,,,,4.0,0.0
1934,483265,False,,,,4.0,0.0
1934,602604,False,,,,4.0,0.0
1935,409262,False,,,,4.0,12.305855419417869
1935,528348,False,,,,4.0,0.0
1964,85957,False,,,,4.0,1799.559354497979
1964,264724,False,,,,4.0,0.0
1964,1578489,False,,,,4.0,30.01974505541787
1965,91856,False,,,,4.0,687.2066206941513
1965,264396,False,,,,4.0,0.16710268140330006
1979,527191,False,,,,3.0,31.110844869364136
1979,581564,False,,,,4.0,1686.9653744380425
1980,529191,False,,,,3.0,0.0
1980,964484,False,,,,4.0,0.0
1987,262409,False,,,,4.0,0.0
1987,262586,False,,,,4.0,0.0
1987,964462,True,8.0,0.0047821077087900335,1.0,4.0,0.0
2004,639654,False,,,,3.0,1165.0715439950638
2005,409427,False,,,,3.0,0.0
2055,52192,False,,,,4.0,0.0
2055,637664,False,,,,3.0,0.0
2055,982770,False,,,,3.0,1.723457221455277
2056,52197,False,,,,3.0,1160.3546752164145
2056,1399955,False,,,,5.0,0.0
2089,320307,True,7.0,0.0014845318462869646,1.0,4.0,0.0
2090,1074029,False,,,,4.0,0.0
2119,317661,False,,,,4.0,41.43696705242
2119,609164,False,,,,4.0,0.0
2120,147688,False,,,,4.0,1385.748687102634
2120,318021,False,,,,4.0,0.0
2139,417557,False,,,,4.0,877.397520233655
2139,573680,False,,,,4.0,0.0
2139,574754,True,8.0,0.0025161353855005435,2.0,4.0,0.0
2140,575354,True,2.0,0.009035431209030838,1.0,4.0,0.0
2140,741584,False,,,,4.0,0.0
2140,805629,False,,,,4.0,0.0
2175,147180,False,,,,4.0,0.0
2175,312541,False,,,,4.0,4351.486243627306
2175,574803,False,,,,4.0,0.0
2175,879989,False,,,,4.0,116.27348080360194
2176,147051,False,,,,4.0,339.72423470934723
2239,325282,False,,,,4.0,0.0
2239,329069,False,,,,4.0,0.0
2240,148562,False,,,,3.0,0.0
2241,325989,False,,,,3.0,2048.3260459102576
2568,196188,False,,,,4.0,2.8710727351937826
2569,196322,False,,,,4.0,2415.8803178344547
2590,29873,False,,,,4.0,0.0
2590,194643,False,,,,4.0,166.62339082676147
2591,502909,True,5.0,0.0029735725139500937,1.0,4.0,51.63618637148706
2648,29218,False,,,,4.0,0.0
2650,187960,False,,,,4.0,1161.6733395743845
2650,191174,False,,,,5.0,37.47407512962612
2651,924407,False,,,,4.0,0.0
2662,1016753,True,1.0,0.01728701633939244,5.0,3.0,9.172040258301285
2663,188803,True,3.0,0.024003585723562593,1.0,3.0,13.236317817286691
2686,29231,False,,,,3.0,0.0
2686,188105,False,,,,4.0,0.0
2686,188134,False,,,,5.0,10.23007398550547
2691,29589,False,,,,4.0,30.943422051252444
2692,29639,False,,,,4.0,4.11397771279999
2828,1597473,False,,,,4.0,8.651007252804074
2829,170560,False,,,,3.0,0.0
2829,754042,False,,,,4.0,0.04487774963271056
2831,154760,False,,,,3.0,758.1118004409332
2831,170484,False,,,,4.0,17.721380711739315
2831,1083156,False,,,,3.0,0.0
2896,430113,True,1.0,0.006614330484936749,1.0,4.0,5.241135315177632
2897,430104,True,10.0,0.002580550080291181,1.0,4.0,10.042567857453799
2983,371699,False,,,,3.0,0.0
2983,420453,False,,,,3.0,0.0
2984,371433,False,,,,3.0,0.0
3037,368392,False,,,,4.0,204.12007755217556
3038,366812,False,,,,3.0,41.15615219343606
3038,368395,False,,,,4.0,0.0
3102,773424,False,,,,4.0,0.0
3103,773423,False,,,,4.0,5.5813292516127255
3104,244704,False,,,,5.0,407.13054750565954
3104,593978,False,,,,5.0,4.356524609383769
3106,819592,False,,,,5.0,0.0
3227,668776,False,,,,4.0,107.49278873130383
3623,1060647,False,,,,4.0,14115.555120874697
3670,401434,False,,,,4.0,0.0
3671,158705,True,3.0,0.0017573830388770296,2.0,4.0,0.0
3672,158704,True,3.0,0.0016284998415223597,1.0,4.0,0.0
3709,497801,False,,,,4.0,0.0
3709,572839,False,,,,4.0,0.0
3714,159234,False,,,,4.0,15831.234752498878
3715,159238,False,,,,4.0,6448.8947029750525
4371,276125,False,,,,4.0,18990.702612423604
4388,464491,False,,,,4.0,19150.54930525191
4962,210758,True,3.0,0.001997758517005808,1.0,3.0,2.3057749014108526
4963,192017,False,,,,4.0,11.333762358479015
5061,27792,False,,,,4.0,3953.4086725826014
5062,786130,False,,,,3.0,0.0
5131,32738,False,,,,4.0,194.78452185055468
5131,151703,False,,,,3.0,2.4804861366373254
5405,676295,False,,,,3.0,0.0
5406,369282,False,,,,3.0,1646.419487895754
5445,150997,True,6.0,0.00010394312078566872,1.0,3.0,0.0
5445,342468,False,,,,3.0,14.898027911020753
5446,342442,False,,,,3.0,0.0
5468,254151,False,,,,5.0,7.959373351466324
5469,254412,False,,,,4.0,8.236952391703003
5473,253885,False,,,,4.0,5.143526958954757
5473,740331,False,,,,3.0,0.0
5474,253769,False,,,,4.0,0.0
5474,253822,False,,,,3.0,0.0
5475,1594556,False,,,,4.0,10.401721736386259
5637,528243,False,,,,5.0,31.73386208059172
5638,410735,False,,,,4.0,8.667187671167055
5638,410762,False,,,,4.0,15527.53072914959
5638,410764,False,,,,4.0,345.1628983584508
5645,1687608,False,,,,3.0,0.421200724647233
5646,92816,False,,,,3.0,0.0
6002,465333,False,,,,4.0,25053.038817412526
6003,165805,False,,,,4.0,28568.74248309098
6102,1712242,False,,,,5.0,33152.533747027424
6103,155213,False,,,,5.0,133381.29675540302
